id,uid,zone,use_type,installed,material,joint,lining,diameter,d_cat,length_m
608,847e44c9-f6f5-11ec-8a5c-54bf6483bcd3,074803,dist,1964,Ductile Iron,RG,CL,11.000000000000000,S,1009.784593443380000
609,847eba25-f6f5-11ec-b6ea-54bf6483bcd3,074701,dist,1977,Ductile Iron,,CL,5.000000000000000,S,1332.554803091720000
610,847f5645-f6f5-11ec-9440-54bf6483bcd3,074701,dist,1966,Ductile Iron,RG,CL,4.000000000000000,S,506.857402407298000
611,847fcb78-f6f5-11ec-a4b6-54bf6483bcd3,074702,dist,1999,Ductile Iron,RG,CL,2.000000000000000,S,1456.697250642800000
612,8480679a-f6f5-11ec-a961-54bf6483bcd3,052513,dist,1980,Steel,,CL,1.000000000000000,S,255.549890123140000
613,8480dcd7-f6f5-11ec-b578-54bf6483bcd3,052502,dist,1962,Ductile Iron,RG,CL,4.000000000000000,S,272.856812961946000
614,848151fc-f6f5-11ec-9ec4-54bf6483bcd3,052417,dist,1994,Copper,,,2.000000000000000,S,869.057040343619000
615,8481ee43-f6f5-11ec-be51-54bf6483bcd3,063904,dist,1926,Ductile Iron,RG,CL,22.000000000000000,M,882.415444448562000
616,84828a81-f6f5-11ec-888f-54bf6483bcd3,052513,dist,1980,Steel,WJ,,1.000000000000000,S,402.979440148962000
617,8482ffb7-f6f5-11ec-9535-54bf6483bcd3,052505,dist,1979,Cast Iron,RG,CL,2.000000000000000,S,1171.992414074000000
618,848374e3-f6f5-11ec-af38-54bf6483bcd3,075504,dist,1955,Ductile Iron,RG,CL,10.000000000000000,S,535.140578556516000
619,84841129-f6f5-11ec-986a-54bf6483bcd3,075504,dist,1987,Cast Iron,,,3.000000000000000,S,580.483875080251000
620,8484864d-f6f5-11ec-997e-54bf6483bcd3,075516,dist,1966,Ductile Iron,RG,CL,17.000000000000000,M,820.275384976382000
621,8484fb94-f6f5-11ec-8d27-54bf6483bcd3,075607,dist,1957,Steel,,,16.000000000000000,M,148.661755405787000
622,848570b7-f6f5-11ec-879e-54bf6483bcd3,075513,dist,1973,Ductile Iron,,CL,5.000000000000000,S,516.173702705466000
623,84860bc4-f6f5-11ec-9adc-54bf6483bcd3,052502,dist,1966,Ductile Iron,,CL,7.000000000000000,S,498.889662996604000
624,84868225-f6f5-11ec-bc3c-54bf6483bcd3,052417,dist,1977,Ductile Iron,,CL,10.000000000000000,S,2240.756326127220000
625,8486f750-f6f5-11ec-ad85-54bf6483bcd3,062651,dist,1987,Steel,,,21.000000000000000,M,155.688041593467000
626,84876c97-f6f5-11ec-ac52-54bf6483bcd3,052523,dist,1953,Copper,,,1.000000000000000,S,772.785991298868000
627,848808c5-f6f5-11ec-b8ca-54bf6483bcd3,075516,dist,1952,Cast Iron,,CL,7.000000000000000,S,9010.295076934420000
628,8488a4fa-f6f5-11ec-9b90-54bf6483bcd3,074405,dist,1951,Ductile Iron,,CL,11.000000000000000,S,3489.706791010990000
629,84891a47-f6f5-11ec-b831-54bf6483bcd3,062629,dist,1958,Ductile Iron,,CL,4.000000000000000,S,539.332223696483000
630,8489b675-f6f5-11ec-9bf1-54bf6483bcd3,052506,dist,1978,Steel,,GALV,13.000000000000000,M,617.178007410825000
631,848a2bac-f6f5-11ec-8bd4-54bf6483bcd3,075002,dist,1974,Ductile Iron,,CL,1.000000000000000,S,3889.837357462690000
632,848ac7e4-f6f5-11ec-a995-54bf6483bcd3,052532,dist,1937,Cast Iron,CJ,CL,4.000000000000000,S,893.315063113819000
633,848b3d0e-f6f5-11ec-85c7-54bf6483bcd3,075506,dist,1949,Cast Iron,,,8.000000000000000,S,947.045637650333000
634,848bd952-f6f5-11ec-9f09-54bf6483bcd3,062658,dist,1979,Ductile Iron,,CL,5.000000000000000,S,1503.353193957610000
635,848c4e86-f6f5-11ec-8189-54bf6483bcd3,052502,dist,1981,Steel,WJ,ENAM,9.000000000000000,S,1779.563468016190000
636,848cc3bd-f6f5-11ec-b315-54bf6483bcd3,052527,dist,1972,Ductile Iron,,CL,18.000000000000000,M,438.819435289589000
637,848d38ea-f6f5-11ec-83d3-54bf6483bcd3,062658,dist,1983,Ductile Iron,,CL,12.000000000000000,S,2244.919556570540000
638,848dd525-f6f5-11ec-906b-54bf6483bcd3,052529,dist,1952,Cast Iron,,CL,4.000000000000000,S,469.168310937538000
639,848e4a63-f6f5-11ec-a3c4-54bf6483bcd3,052528,dist,1995,Cast Iron,CJ,,7.000000000000000,S,436.860783677116000
640,848ebf9c-f6f5-11ec-890f-54bf6483bcd3,074005,dist,1982,Ductile Iron,RG,CL,7.000000000000000,S,717.001414618679000
641,848f5bc2-f6f5-11ec-8dd3-54bf6483bcd3,052417,dist,1985,Cast Iron,CJ,CL,5.000000000000000,S,1569.815802624010000
642,848fd0ee-f6f5-11ec-9ded-54bf6483bcd3,052506,dist,1979,Cast Iron,,CL,9.000000000000000,S,159.366260505131000
643,84906c07-f6f5-11ec-88b3-54bf6483bcd3,062650,dist,1989,Ductile Iron,,CL,1.000000000000000,S,673.431973868702000
644,8490e14a-f6f5-11ec-af5b-54bf6483bcd3,062650,dist,1936,Ductile Iron,,CL,18.000000000000000,M,184.926440562818000
645,84917d75-f6f5-11ec-873c-54bf6483bcd3,052523,dist,2003,Ductile Iron,,CL,10.000000000000000,S,375.047966623250000
646,8491f29e-f6f5-11ec-8343-54bf6483bcd3,075516,dist,1992,Ductile Iron,RG,CL,11.000000000000000,S,3736.789732683300000
647,849267d8-f6f5-11ec-8da1-54bf6483bcd3,075516,dist,1962,Ductile Iron,,CL,3.000000000000000,S,758.016508145877000
648,8493040e-f6f5-11ec-9382-54bf6483bcd3,062650,dist,1979,Ductile Iron,,CL,6.000000000000000,S,655.668866100012000
649,84937a72-f6f5-11ec-b7b0-54bf6483bcd3,063904,dist,1972,Cast Iron,RG,CL,10.000000000000000,S,241.457376660307000
650,849416c3-f6f5-11ec-a4fd-54bf6483bcd3,074502,dist,2000,Ductile Iron,RG,CL,5.000000000000000,S,1305.399071619780000
651,84948be4-f6f5-11ec-8fd3-54bf6483bcd3,052524,dist,1976,Cast Iron,,,6.000000000000000,S,53.726149379312200
652,84950114-f6f5-11ec-93f8-54bf6483bcd3,075505,dist,1953,Steel,,,4.000000000000000,S,489.674988220136000
653,84959d5b-f6f5-11ec-b847-54bf6483bcd3,052528,dist,2002,Cast Iron,CJ,CL,7.000000000000000,S,273.974387551652000
654,84961282-f6f5-11ec-8f01-54bf6483bcd3,052435,dist,1977,Ductile Iron,RG,CL,4.000000000000000,S,594.556496838722000
655,849687c0-f6f5-11ec-bd99-54bf6483bcd3,052528,dist,1942,Cast Iron,,,4.000000000000000,S,181.907473065218000
656,849723f7-f6f5-11ec-afbe-54bf6483bcd3,052528,dist,1981,Ductile Iron,,CL,2.000000000000000,S,381.659580626969000
657,849797f8-f6f5-11ec-bee9-54bf6483bcd3,052528,dist,1965,Steel,WJ,,11.000000000000000,S,215.291488099578000
658,84980d27-f6f5-11ec-80de-54bf6483bcd3,052526,dist,1978,Ductile Iron,,CL,21.000000000000000,M,369.682771569856000
659,8498a964-f6f5-11ec-8420-54bf6483bcd3,052519,dist,2006,Ductile Iron,,CL,12.000000000000000,S,499.671556417516000
660,84991e92-f6f5-11ec-9b2a-54bf6483bcd3,052421,dist,2013,Ductile Iron,RG,CL,6.000000000000000,S,4376.348674764610000
661,8499bad4-f6f5-11ec-ba7c-54bf6483bcd3,052533,dist,1982,Ductile Iron,,CL,11.000000000000000,S,972.993863591656000
662,849a3010-f6f5-11ec-9835-54bf6483bcd3,052532,dist,1967,Cast Iron,CJ,,15.000000000000000,M,460.773927996709000
663,849acd72-f6f5-11ec-b348-54bf6483bcd3,062652,dist,1954,Ductile Iron,,CL,10.000000000000000,S,146.182684883753000
664,849b42a0-f6f5-11ec-9795-54bf6483bcd3,074300,dist,1977,Cast Iron,CJ,CL,3.000000000000000,S,2789.742060492740000
665,849bdee6-f6f5-11ec-9396-54bf6483bcd3,052527,dist,1989,Cast Iron,CJ,CL,11.000000000000000,S,332.427619752477000
666,849c542e-f6f5-11ec-bd3c-54bf6483bcd3,062630,dist,1947,Ductile Iron,,CL,1.000000000000000,S,162.670486060497000
667,849cc944-f6f5-11ec-acee-54bf6483bcd3,074601,dist,1975,Cast Iron,,CL,4.000000000000000,S,238.995933370910000
668,849d6589-f6f5-11ec-bc53-54bf6483bcd3,075100,dist,1983,Ductile Iron,,CL,11.000000000000000,S,2187.348704769060000
669,849ddab1-f6f5-11ec-9f6a-54bf6483bcd3,052527,dist,1974,Ductile Iron,RG,CL,1.000000000000000,S,1539.142726675580000
670,849e4fe5-f6f5-11ec-bd8c-54bf6483bcd3,062650,dist,1988,Steel,,CL,9.000000000000000,S,1184.221412478210000
671,849eec27-f6f5-11ec-adf6-54bf6483bcd3,052533,dist,1939,Ductile Iron,,CL,10.000000000000000,S,1009.489484311470000
672,849f615b-f6f5-11ec-b683-54bf6483bcd3,052502,dist,1973,Cast Iron,RG,CL,3.000000000000000,S,119.096760886456000
673,849fd686-f6f5-11ec-af46-54bf6483bcd3,052502,dist,1944,Cast Iron,,CL,21.000000000000000,M,421.395940505358000
674,84a04be7-f6f5-11ec-955d-54bf6483bcd3,052527,dist,1995,Ductile Iron,,CL,7.000000000000000,S,832.350733592569000
675,84a0c0e4-f6f5-11ec-b7fd-54bf6483bcd3,062630,dist,1978,Ductile Iron,RG,CL,1.000000000000000,S,653.931088166243000
676,84a15d21-f6f5-11ec-a16e-54bf6483bcd3,052533,dist,1989,Steel,WJ,,13.000000000000000,M,832.011603704583000
677,84a1d252-f6f5-11ec-88e2-54bf6483bcd3,052522,dist,1989,Steel,,CL,14.000000000000000,M,553.818052578331000
678,84a26e96-f6f5-11ec-9426-54bf6483bcd3,052533,dist,1950,Cast Iron,CJ,CL,15.000000000000000,M,893.801411141061000
679,84a2e3c3-f6f5-11ec-9f2c-54bf6483bcd3,074403,dist,2009,Cast Iron,,CL,4.000000000000000,S,912.490589967508000
680,84a3591c-f6f5-11ec-b80b-54bf6483bcd3,062631,dist,1965,Steel,,,22.000000000000000,M,1248.754792906790000
681,84a3f534-f6f5-11ec-bc5b-54bf6483bcd3,052513,dist,1942,Steel,,CL,22.000000000000000,M,880.262124839069000
682,84a46a75-f6f5-11ec-8a1f-54bf6483bcd3,075504,dist,1982,Ductile Iron,RG,CL,23.000000000000000,M,200.293937437962000
683,84a5057d-f6f5-11ec-a74c-54bf6483bcd3,063904,dist,1968,Ductile Iron,,CL,7.000000000000000,S,119.776416101119000
684,84a57bcf-f6f5-11ec-9802-54bf6483bcd3,074200,dist,1984,Cast Iron,,,11.000000000000000,S,748.502405076688000
685,84a5f106-f6f5-11ec-9095-54bf6483bcd3,063910,dist,1997,Steel,,,8.000000000000000,S,1279.289549568880000
686,84a68d44-f6f5-11ec-ac59-54bf6483bcd3,052520,dist,1999,Cast Iron,RG,CL,24.000000000000000,M,746.885896577919000
687,84a7026f-f6f5-11ec-907c-54bf6483bcd3,052524,dist,1978,Cast Iron,CJ,,8.000000000000000,S,1196.114110094320000
688,84a777a0-f6f5-11ec-aff2-54bf6483bcd3,052524,dist,1996,Cast Iron,,CL,4.000000000000000,S,3650.220474910480000
689,84a813f0-f6f5-11ec-be57-54bf6483bcd3,075702,dist,1960,Steel,,,2.000000000000000,S,1347.321397992130000
690,84a88910-f6f5-11ec-97bc-54bf6483bcd3,075702,dist,2009,Ductile Iron,,CL,10.000000000000000,S,762.768398833467000
691,84a8fd17-f6f5-11ec-81d1-54bf6483bcd3,075702,dist,1963,Ductile Iron,RG,CL,8.000000000000000,S,348.173813869858000
692,84a99955-f6f5-11ec-81ea-54bf6483bcd3,075504,dist,1971,Cast Iron,CJ,,4.000000000000000,S,1032.275295927470000
693,84aa0e86-f6f5-11ec-a50a-54bf6483bcd3,075504,dist,1977,Cast Iron,CJ,CL,9.000000000000000,S,174.649230939115000
694,84aaaac6-f6f5-11ec-a12f-54bf6483bcd3,075504,dist,1991,Ductile Iron,,CL,12.000000000000000,S,999.386012510356000
695,84ab211f-f6f5-11ec-b203-54bf6483bcd3,075507,dist,2005,Ductile Iron,,CL,5.000000000000000,S,271.101364900701000
696,84abbd6b-f6f5-11ec-a723-54bf6483bcd3,075506,dist,1974,Ductile Iron,RG,CL,6.000000000000000,S,632.093538343232000
697,84ac3292-f6f5-11ec-a441-54bf6483bcd3,075506,dist,1999,Steel,,,8.000000000000000,S,248.021695386000000
698,84aca698-f6f5-11ec-aca7-54bf6483bcd3,075507,dist,1982,Ductile Iron,,CL,2.000000000000000,S,429.765913696474000
699,84ad43f8-f6f5-11ec-9c54-54bf6483bcd3,075506,dist,1971,Ductile Iron,RG,CL,8.000000000000000,S,340.214590095155000
700,84adb935-f6f5-11ec-8ec6-54bf6483bcd3,075517,dist,1967,Ductile Iron,RG,CL,10.000000000000000,S,647.885042816192000
701,84ae31bf-f6f5-11ec-a243-54bf6483bcd3,075512,dist,1963,Steel,WJ,,5.000000000000000,S,822.379609950475000
702,84aea6ed-f6f5-11ec-9c9f-54bf6483bcd3,075603,dist,2006,Cast Iron,CJ,CL,18.000000000000000,M,637.004429277684000
703,84af1c1d-f6f5-11ec-b77a-54bf6483bcd3,075603,dist,1950,Ductile Iron,RG,CL,1.000000000000000,S,198.855898154672000
704,84af9146-f6f5-11ec-ad59-54bf6483bcd3,075603,dist,1975,Cast Iron,RG,,1.000000000000000,S,1421.305835111190000
705,84b02d8c-f6f5-11ec-857d-54bf6483bcd3,062629,dist,1979,Steel,,CL,22.000000000000000,M,1841.890400983430000
706,84b0c9c7-f6f5-11ec-9926-54bf6483bcd3,052502,dist,1978,Cast Iron,,CL,11.000000000000000,S,964.828790897101000
707,84b13eff-f6f5-11ec-a329-54bf6483bcd3,052533,dist,2018,Cast Iron,RG,CL,8.000000000000000,S,384.751411777794000
708,84b1b428-f6f5-11ec-a391-54bf6483bcd3,075504,dist,1987,Ductile Iron,RG,CL,9.000000000000000,S,92.659610761031100
709,84b25082-f6f5-11ec-8a3b-54bf6483bcd3,075504,dist,1957,Cast Iron,CJ,,4.000000000000000,S,107.721242763149000
710,84b2ecab-f6f5-11ec-80a1-54bf6483bcd3,075504,dist,1972,Ductile Iron,RG,CL,8.000000000000000,S,5252.772049855050000
711,84b361f1-f6f5-11ec-b421-54bf6483bcd3,052524,dist,1968,Cast Iron,,CL,2.000000000000000,S,374.456563819901000
712,84b3d715-f6f5-11ec-ac5e-54bf6483bcd3,063910,dist,1998,Ductile Iron,RG,CL,5.000000000000000,S,707.330428955791000
713,84b44c3a-f6f5-11ec-be3f-54bf6483bcd3,062628,dist,1998,Ductile Iron,RG,CL,2.000000000000000,S,3311.582136006020000
714,84b4e884-f6f5-11ec-8996-54bf6483bcd3,075607,dist,1964,Cast Iron,RG,CL,8.000000000000000,S,154.146538446823000
715,84b55da6-f6f5-11ec-ad9c-54bf6483bcd3,075513,dist,1952,Cast Iron,CJ,CL,3.000000000000000,S,517.935395034218000
716,84b5d2db-f6f5-11ec-bff5-54bf6483bcd3,052502,dist,1956,Ductile Iron,RG,CL,6.000000000000000,S,260.237680562610000
717,84b64809-f6f5-11ec-8e24-54bf6483bcd3,052527,dist,1957,Ductile Iron,RG,CL,9.000000000000000,S,1315.248960502730000
718,84b6e44c-f6f5-11ec-8d28-54bf6483bcd3,052527,dist,1960,Ductile Iron,RG,CL,3.000000000000000,S,144.956773542402000
719,84b75980-f6f5-11ec-a790-54bf6483bcd3,052527,dist,2004,Steel,,CL,1.000000000000000,S,136.171597620551000
720,84b7cd81-f6f5-11ec-914d-54bf6483bcd3,052527,dist,1999,Ductile Iron,RG,CL,3.000000000000000,S,52.321734484142900
721,84b869bf-f6f5-11ec-828f-54bf6483bcd3,052527,dist,1957,Cast Iron,CJ,,18.000000000000000,M,148.957290329464000
722,84b8deef-f6f5-11ec-af2a-54bf6483bcd3,052527,dist,1961,Ductile Iron,RG,CL,2.000000000000000,S,129.168117765767000
723,84b95546-f6f5-11ec-ba55-54bf6483bcd3,052527,dist,1985,Cast Iron,CJ,CL,23.000000000000000,M,921.639796459688000
724,84b9f07f-f6f5-11ec-b1bb-54bf6483bcd3,052527,dist,1972,Ductile Iron,,CL,3.000000000000000,S,113.341494126012000
725,84ba66bf-f6f5-11ec-a663-54bf6483bcd3,052527,dist,2008,Cast Iron,CJ,CL,3.000000000000000,S,294.538312979809000
726,84bb0312-f6f5-11ec-9a37-54bf6483bcd3,052527,dist,1973,Copper,SCREW,,6.000000000000000,S,121.917705358961000
727,84bb7832-f6f5-11ec-9423-54bf6483bcd3,052527,dist,1979,Ductile Iron,RG,CL,4.000000000000000,S,313.064680841826000
728,84bbed92-f6f5-11ec-a765-54bf6483bcd3,052527,dist,1990,Ductile Iron,,CL,12.000000000000000,S,113.749200006517000
729,84bc8879-f6f5-11ec-ae87-54bf6483bcd3,052527,dist,1980,Ductile Iron,RG,CL,4.000000000000000,S,65.603616103145000
730,84bcfd95-f6f5-11ec-a670-54bf6483bcd3,052527,dist,1945,Cast Iron,RG,CL,16.000000000000000,M,124.921295208075000
731,84bd72d0-f6f5-11ec-8de0-54bf6483bcd3,062628,dist,1987,Cast Iron,,,12.000000000000000,S,720.505171931259000
732,84be0f0d-f6f5-11ec-88e0-54bf6483bcd3,063910,dist,1970,Ductile Iron,RG,CL,11.000000000000000,S,353.867284604697000
733,84be843e-f6f5-11ec-8b08-54bf6483bcd3,052513,dist,1974,Ductile Iron,,CL,3.000000000000000,S,740.102721550967000
734,84bf21a8-f6f5-11ec-b7d0-54bf6483bcd3,052513,dist,1945,Ductile Iron,,CL,8.000000000000000,S,641.921929052742000
735,84bf96dc-f6f5-11ec-8238-54bf6483bcd3,052528,dist,1975,Ductile Iron,RG,CL,2.000000000000000,S,1730.321236745310000
736,84c0331b-f6f5-11ec-8cc9-54bf6483bcd3,052417,dist,1949,Steel,WJ,CL,13.000000000000000,M,369.888693662354000
737,84c0a84a-f6f5-11ec-9714-54bf6483bcd3,075606,dist,1989,Ductile Iron,,CL,6.000000000000000,S,132.387334464464000
738,84c11d7e-f6f5-11ec-a340-54bf6483bcd3,052417,dist,1954,Cast Iron,CJ,,6.000000000000000,S,934.973655921433000
739,84c1b9b5-f6f5-11ec-a4a7-54bf6483bcd3,074110,dist,1962,Steel,,,17.000000000000000,M,992.660195444907000
740,84c22eef-f6f5-11ec-a162-54bf6483bcd3,074109,dist,1954,Cast Iron,,CL,4.000000000000000,S,863.121709207195000
741,84c2cb2e-f6f5-11ec-b405-54bf6483bcd3,074110,dist,1980,Steel,,CL,22.000000000000000,M,952.173310926921000
742,84c34077-f6f5-11ec-891d-54bf6483bcd3,062630,dist,1999,Ductile Iron,RG,CL,4.000000000000000,S,169.072521972882000
743,84c3b5aa-f6f5-11ec-a59d-54bf6483bcd3,052502,dist,2007,Ductile Iron,,CL,11.000000000000000,S,286.796966866731000
744,84c451cc-f6f5-11ec-ae4d-54bf6483bcd3,052511,dist,1982,Ductile Iron,,CL,9.000000000000000,S,167.405415394306000
745,84c4c6f9-f6f5-11ec-8b13-54bf6483bcd3,075607,dist,1967,Ductile Iron,,CL,3.000000000000000,S,99.293393766471600
746,84c5633b-f6f5-11ec-91f7-54bf6483bcd3,074111,dist,1939,Cast Iron,,CL,6.000000000000000,S,359.295627636629000
747,84c5d87f-f6f5-11ec-8f51-54bf6483bcd3,063009,dist,1989,Ductile Iron,RG,CL,5.000000000000000,S,1844.668373121830000
748,84c67384-f6f5-11ec-aa4d-54bf6483bcd3,074006,dist,1956,Ductile Iron,RG,CL,8.000000000000000,S,920.286858599130000
749,84c70fad-f6f5-11ec-a436-54bf6483bcd3,074004,dist,1985,Cast Iron,,CL,10.000000000000000,S,1174.437847328670000
750,84c7ac07-f6f5-11ec-b775-54bf6483bcd3,074004,dist,2009,Steel,,,18.000000000000000,M,252.461306593302000
751,84c8212d-f6f5-11ec-9010-54bf6483bcd3,052506,dist,2003,Ductile Iron,,CL,13.000000000000000,M,179.255595247425000
752,84c8bd70-f6f5-11ec-a276-54bf6483bcd3,075606,dist,1952,Ductile Iron,,CL,10.000000000000000,S,310.628790171191000
753,84c95adc-f6f5-11ec-ac20-54bf6483bcd3,052506,dist,1977,Ductile Iron,,CL,8.000000000000000,S,422.092753130153000
754,84c9d009-f6f5-11ec-9065-54bf6483bcd3,075202,dist,2010,Cast Iron,CJ,CL,7.000000000000000,S,1390.895568741690000
755,84ca453b-f6f5-11ec-9dd8-54bf6483bcd3,062650,dist,1988,Cast Iron,,,12.000000000000000,S,1417.198105442790000
756,84cb08a4-f6f5-11ec-b2d9-54bf6483bcd3,052524,dist,1970,Ductile Iron,RG,CL,5.000000000000000,S,972.986941959738000
757,84cb7dee-f6f5-11ec-b183-54bf6483bcd3,062651,dist,1961,Ductile Iron,RG,CL,2.000000000000000,S,590.107222350146000
758,84cc1a13-f6f5-11ec-827e-54bf6483bcd3,052533,dist,2005,Ductile Iron,RG,CL,23.000000000000000,M,292.418232266972000
759,84cc8f2a-f6f5-11ec-b6a7-54bf6483bcd3,062630,dist,1980,Cast Iron,CJ,CL,9.000000000000000,S,1158.283688772440000
760,84cd045b-f6f5-11ec-8f67-54bf6483bcd3,075516,dist,1951,Copper,,,2.000000000000000,S,1528.251314095460000
761,84cda09b-f6f5-11ec-8b77-54bf6483bcd3,075603,dist,1984,Steel,,CL,17.000000000000000,M,131.584063783638000
762,84ce15cc-f6f5-11ec-92a5-54bf6483bcd3,075403,dist,1961,Ductile Iron,,CL,9.000000000000000,S,521.010170015528000
763,84ceb20b-f6f5-11ec-9b09-54bf6483bcd3,063902,dist,1976,Ductile Iron,,CL,12.000000000000000,S,866.257942966174000
764,84cf2736-f6f5-11ec-9a0d-54bf6483bcd3,052439,dist,1972,Ductile Iron,RG,CL,8.000000000000000,S,810.203466463214000
765,84cfc24b-f6f5-11ec-973d-54bf6483bcd3,075518,dist,1965,Ductile Iron,,CL,8.000000000000000,S,266.374300229218000
766,84d05e8a-f6f5-11ec-9f0d-54bf6483bcd3,063902,dist,1976,Ductile Iron,,CL,10.000000000000000,S,535.753307671618000
767,84d0d3bd-f6f5-11ec-9465-54bf6483bcd3,075516,dist,1966,Ductile Iron,RG,CL,4.000000000000000,S,390.138739133178000
768,84d16ffd-f6f5-11ec-8e4b-54bf6483bcd3,075504,dist,2006,Ductile Iron,RG,CL,16.000000000000000,M,1042.805432345500000
769,84d1e535-f6f5-11ec-a8e1-54bf6483bcd3,063007,dist,2019,Steel,,ENAM,18.000000000000000,M,7163.631464931780000
770,84d282a2-f6f5-11ec-b5f7-54bf6483bcd3,052417,dist,1987,Cast Iron,,CL,23.000000000000000,M,1618.946844573700000
771,84d2f7d1-f6f5-11ec-a71c-54bf6483bcd3,074108,dist,1955,Cast Iron,CJ,,6.000000000000000,S,876.188021614543000
772,84d39411-f6f5-11ec-9893-54bf6483bcd3,074803,dist,1976,Ductile Iron,,CL,16.000000000000000,M,1462.997991557130000
773,84d4093f-f6f5-11ec-885c-54bf6483bcd3,074108,dist,1973,Ductile Iron,RG,CL,4.000000000000000,S,299.143656682281000
774,84d47e6f-f6f5-11ec-8353-54bf6483bcd3,062628,dist,1959,Steel,WJ,,11.000000000000000,S,260.119861032847000
775,84d51ab1-f6f5-11ec-bbe0-54bf6483bcd3,052520,dist,1962,Steel,WJ,CL,11.000000000000000,S,522.618845040457000
776,84d58fde-f6f5-11ec-af0f-54bf6483bcd3,052502,dist,1977,Steel,,,8.000000000000000,S,390.773818510974000
777,84d60516-f6f5-11ec-9760-54bf6483bcd3,074003,dist,1981,Ductile Iron,,CL,13.000000000000000,M,342.233034184064000
778,84d6a14d-f6f5-11ec-a7da-54bf6483bcd3,052528,dist,1969,Cast Iron,RG,CL,3.000000000000000,S,619.779684663428000
779,84d73dab-f6f5-11ec-87b5-54bf6483bcd3,075403,dist,1973,Ductile Iron,RG,CL,5.000000000000000,S,177.852976149540000
780,84d7b2c8-f6f5-11ec-abff-54bf6483bcd3,063910,dist,1969,Cast Iron,,CL,14.000000000000000,M,978.476967602661000
781,84d827e5-f6f5-11ec-a0f4-54bf6483bcd3,063910,dist,1977,Cast Iron,,,7.000000000000000,S,250.037860382472000
782,84d8c42a-f6f5-11ec-b2d5-54bf6483bcd3,063910,dist,1966,Steel,,,14.000000000000000,M,878.102271650533000
783,84d96087-f6f5-11ec-a4b7-54bf6483bcd3,075505,dist,1969,Cast Iron,CJ,CL,12.000000000000000,S,1309.426291909450000
784,84d9d595-f6f5-11ec-92ce-54bf6483bcd3,052522,dist,1963,Cast Iron,,CL,10.000000000000000,S,190.471793779719000
785,84da71f0-f6f5-11ec-a3f2-54bf6483bcd3,052522,dist,1969,Ductile Iron,,CL,13.000000000000000,M,562.979235731888000
786,84dae707-f6f5-11ec-be75-54bf6483bcd3,063910,dist,1998,Steel,,,14.000000000000000,M,1854.589721975850000
787,84db8378-f6f5-11ec-ba78-54bf6483bcd3,052522,dist,1964,Cast Iron,,CL,19.000000000000000,M,255.449064471918000
788,84dbf879-f6f5-11ec-833f-54bf6483bcd3,074103,dist,1981,Copper,,,3.000000000000000,S,3788.407680215600000
789,84dc94cb-f6f5-11ec-af71-54bf6483bcd3,074108,dist,1995,Ductile Iron,RG,CL,4.000000000000000,S,363.973712009908000
790,84dd09e8-f6f5-11ec-9a14-54bf6483bcd3,074109,dist,1946,Cast Iron,CJ,,12.000000000000000,S,3306.693817605120000
791,84dda629-f6f5-11ec-b9bc-54bf6483bcd3,052502,dist,1990,Ductile Iron,RG,CL,1.000000000000000,S,465.922125547638000
792,84de1b59-f6f5-11ec-bea7-54bf6483bcd3,062629,dist,1970,Cast Iron,,CL,6.000000000000000,S,1264.657734990570000
793,84de9089-f6f5-11ec-9dd4-54bf6483bcd3,052417,dist,1955,Ductile Iron,,CL,5.000000000000000,S,304.463611030922000
794,84df2ccf-f6f5-11ec-85c6-54bf6483bcd3,052502,dist,1940,Cast Iron,CJ,CL,6.000000000000000,S,1047.814562275530000
795,84dfa21a-f6f5-11ec-bf3d-54bf6483bcd3,052506,dist,1984,Cast Iron,,,7.000000000000000,S,411.605950627805000
796,84e01727-f6f5-11ec-a28d-54bf6483bcd3,075512,dist,1966,Copper,,,3.000000000000000,S,385.731823980193000
797,84e0b23d-f6f5-11ec-acc3-54bf6483bcd3,075002,dist,2008,Ductile Iron,RG,CL,11.000000000000000,S,617.923620066547000
798,84e12766-f6f5-11ec-9d30-54bf6483bcd3,062628,dist,2004,Cast Iron,CJ,,7.000000000000000,S,407.073362311168000
799,84e1c3ab-f6f5-11ec-a4c4-54bf6483bcd3,062650,dist,1989,Ductile Iron,RG,CL,11.000000000000000,S,695.023740975837000
800,84e238dc-f6f5-11ec-b1b1-54bf6483bcd3,062650,dist,1975,Ductile Iron,,CL,1.000000000000000,S,184.880521460650000
801,84e2d648-f6f5-11ec-8855-54bf6483bcd3,063902,dist,1960,Copper,SCREW,,5.000000000000000,S,597.612295708659000
802,84e34b78-f6f5-11ec-bfbe-54bf6483bcd3,075514,dist,1969,Cast Iron,CJ,,12.000000000000000,S,2067.672326399420000
803,84e3c0cb-f6f5-11ec-93f7-54bf6483bcd3,075517,dist,1964,Ductile Iron,RG,CL,5.000000000000000,S,359.917879871485000
804,84e45cf2-f6f5-11ec-ac05-54bf6483bcd3,075505,dist,1996,Ductile Iron,,CL,13.000000000000000,M,1300.009661391230000
805,84e4f92c-f6f5-11ec-9cc2-54bf6483bcd3,052529,dist,1965,Cast Iron,RG,,5.000000000000000,S,561.775390033614000
806,84e56e67-f6f5-11ec-b1df-54bf6483bcd3,062652,dist,1996,Ductile Iron,,CL,5.000000000000000,S,347.843805454194000
